,Age,Gender,Emotion,Ethnicity,Skin Colour,Eye Colour,Hair Colour,Nose Width,Nose Height,Eye Ave Width,Eye Area,Eye Spacing,Mouth Width,Lip Thickness,Face Area
9404,34,Man,neutral,black,,brown,black,2.255639097744361,4.495412844036697,1.7293233082706765,9.101701622477243,6.165413533834586,4.135338345864661,1.6513761467889911,14497
9405,36,Man,neutral,black,,black,black,2.2794117647058822,4.2342342342342345,1.7647058823529411,9.08304498269896,6.102941176470589,3.970588235294117,1.8018018018018016,15096
9406,32,Man,neutral,black,,black,black,2.1739130434782608,4.086956521739131,1.7391304347826086,9.45179584120983,6.086956521739131,3.985507246376812,1.9130434782608696,15870
9407,31,Man,neutral,black,,black,black,2.318840579710145,4.137931034482759,1.7391304347826086,9.45179584120983,6.086956521739131,4.057971014492754,1.8103448275862069,16008
9408,34,Man,neutral,black,,black,black,2.238805970149254,3.9837398373983737,1.716417910447761,8.966362218756961,5.970149253731343,3.7313432835820897,1.707317073170732,16482
9409,31,Man,neutral,black,,black,black,2.246376811594203,4.086956521739131,1.7391304347826086,9.45179584120983,6.086956521739131,3.8405797101449273,1.9130434782608696,15870
9410,36,Woman,neutral,black,,black,black,2.3308270676691727,4.181818181818182,1.954887218045113,11.758720108542027,6.466165413533834,4.360902255639099,2.0,14630
9411,35,Man,neutral,black,,black,black,2.2058823529411766,4.017857142857143,1.8382352941176472,10.813148788927336,6.25,3.970588235294117,1.7857142857142858,15232
9412,30,Man,happy,black,,brown,black,2.3741007194244603,3.865546218487395,1.762589928057554,10.144402463640596,6.043165467625898,4.172661870503597,2.100840336134454,16541
9413,33,Man,neutral,black,,black,black,2.313432835820896,4.144144144144144,1.828358208955224,10.915571396747604,6.4179104477611935,4.104477611940299,1.8018018018018016,14874
9414,33,Man,neutral,black,,black,black,2.2142857142857144,4.051724137931034,1.7857142857142858,10.841836734693878,6.0,3.7142857142857135,1.7241379310344829,16240
9415,32,Woman,neutral,black,,black,black,2.3308270676691727,4.018691588785047,1.8045112781954888,10.85420317711572,6.390977443609022,4.060150375939848,1.8691588785046729,14231
9416,35,Man,neutral,black,,black,black,2.028985507246377,4.173913043478262,1.8115942028985508,11.814744801512289,5.869565217391305,3.6231884057971016,1.4782608695652175,15870
9417,37,Woman,happy,black,,black,black,2.238805970149254,4.181818181818182,1.8656716417910448,11.138338159946535,6.343283582089553,4.477611940298508,2.2727272727272725,14740
9418,31,Man,neutral,black,,black,black,2.3703703703703702,4.1228070175438605,1.8148148148148149,10.754458161865571,6.296296296296298,4.0740740740740735,1.6666666666666663,15390
9419,32,Man,happy,latino hispanic,,brown,black,2.142857142857143,4.3478260869565215,1.6071428571428572,8.035714285714286,5.928571428571429,4.285714285714286,2.4347826086956523,16100
9420,28,Woman,happy,white,,black,brown,1.8705035971223016,4.15929203539823,1.83453237410072,9.238652243672687,6.187050359712231,4.460431654676259,2.3008849557522124,15707
9421,36,Woman,happy,black,,black,black,2.388059701492537,4.017094017094017,1.8656716417910448,10.442192024949875,6.268656716417911,4.552238805970148,2.4786324786324787,15678
9422,28,Woman,neutral,latino hispanic,,black,black,1.7647058823529411,4.2727272727272725,1.875,12.408088235294118,6.3235294117647065,3.602941176470588,1.5454545454545454,14960
9423,35,Woman,happy,black,,black,black,2.196969696969697,3.8461538461538463,1.7424242424242429,7.920110192837467,6.287878787878787,4.545454545454545,2.564102564102564,15444
9424,36,Woman,happy,latino hispanic,,black,black,2.0863309352517985,4.260869565217392,1.7985611510791366,11.645359971015994,6.115107913669064,4.460431654676259,2.260869565217391,15985
9425,33,Woman,happy,latino hispanic,,black,black,2.08955223880597,4.363636363636363,1.9029850746268653,12.071173980842062,6.4179104477611935,4.17910447761194,1.9090909090909087,14740
9426,30,Woman,happy,latino hispanic,,black,black,2.0300751879699246,4.2105263157894735,1.8045112781954888,8.140652382836791,6.315789473684211,4.135338345864661,2.1052631578947367,15162
9427,20,Man,neutral,asian,,black,black,2.0567375886524824,4.137931034482759,1.702127659574468,8.450279161007996,5.957446808510637,3.617021276595745,1.9827586206896552,16356
9428,31,Woman,neutral,white,,brown,black,1.6296296296296298,4.375,1.851851851851852,13.71742112482853,6.148148148148147,3.4814814814814814,1.6964285714285716,15120
9429,29,Woman,neutral,asian,,black,black,2.071428571428572,4.454545454545454,1.7142857142857144,6.7346938775510194,6.0,4.0,1.7272727272727273,15400
9430,32,Man,happy,latino hispanic,,black,black,2.014388489208633,3.9622641509433967,1.5107913669064748,5.434501319807462,5.827338129496403,4.100719424460432,1.792452830188679,14734
9431,38,Woman,happy,white,,grey,black,2.0,4.504504504504505,1.75,9.375,6.071428571428571,3.8571428571428568,1.4414414414414414,15540
9432,49,Woman,happy,white,,black,brown,1.9708029197080288,4.017857142857143,1.6788321167883211,7.352549416591188,6.131386861313869,4.452554744525548,2.0535714285714284,15344
9433,14,Woman,neutral,white,,brown,brown,1.6901408450704225,4.5631067961165055,1.795774647887324,11.381670303511209,6.056338028169013,3.661971830985917,1.4563106796116505,14626
9434,42,Woman,angry,white,,grey,brown,1.8705035971223016,4.545454545454545,1.762589928057554,8.876352155685524,6.187050359712231,3.884892086330936,1.4545454545454546,15290
9435,13,Man,sad,asian,,black,black,1.76056338028169,4.653465346534653,1.6901408450704225,6.546320174568539,5.985915492957746,3.0281690140845066,1.98019801980198,14342
9436,31,Woman,sad,white,,black,black,1.9117647058823528,4.017857142857143,1.7647058823529411,9.08304498269896,6.1764705882352935,4.338235294117647,2.5,15232
9437,25,Man,neutral,indian,,black,black,2.074074074074074,4.188034188034188,1.777777777777778,10.534979423868316,6.148148148148147,3.7037037037037033,1.794871794871795,15795
9438,31,Woman,happy,asian,,brown,black,2.0567375886524824,4.033613445378151,1.7375886524822697,7.393994265881997,6.028368794326241,4.468085106382978,2.5210084033613445,16779
9439,28,Woman,neutral,latino hispanic,,black,black,1.888111888111888,4.495412844036697,1.748251748251748,11.00298303095506,6.013986013986013,3.6363636363636367,1.6513761467889911,15587
9440,29,Woman,neutral,asian,,black,black,2.1804511278195493,4.414414414414415,1.9172932330827064,11.532590875685454,6.466165413533834,4.060150375939848,1.7117117117117118,14763
9441,39,Woman,sad,white,,black,brown,1.716417910447761,4.403669724770642,1.8656716417910448,12.530630429939857,6.4179104477611935,3.656716417910448,1.743119266055046,14606
9442,28,Man,happy,asian,,black,black,2.08955223880597,3.9166666666666665,1.6417910447761197,4.900868790376476,6.1940298507462686,4.402985074626866,2.166666666666667,16080
9443,59,Man,sad,white,,brown,blonde,1.9014084507042253,4.2735042735042725,1.5845070422535212,8.368875223170006,5.704225352112676,3.732394366197183,0.7692307692307693,16614
9444,32,Woman,fear,white,,black,black,1.7241379310344829,3.8333333333333335,1.6896551724137931,11.070154577883471,5.655172413793102,3.655172413793104,2.083333333333333,17400
9445,28,Man,angry,black,,black,black,2.074074074074074,4.152542372881356,1.5925925925925926,8.847736625514404,5.481481481481482,3.2592592592592595,1.6101694915254237,15930
9446,47,Man,angry,white,,brown,blonde,1.8309859154929573,4.0983606557377055,1.6197183098591552,7.414203531045429,5.774647887323943,3.52112676056338,1.885245901639344,17324
9447,11,Man,neutral,asian,,black,black,1.7333333333333334,4.2342342342342345,1.6666666666666663,8.333333333333332,5.8,3.6,1.891891891891892,16650
9448,31,Woman,neutral,white,,black,brown,1.7857142857142858,4.466019417475729,1.8571428571428568,11.93877551020408,6.2142857142857135,3.8571428571428568,1.3592233009708736,14420
9449,40,Woman,happy,latino hispanic,,brown,black,1.7518248175182485,3.947368421052632,1.8248175182481752,11.987852309659546,6.204379562043796,4.306569343065694,1.9298245614035088,15618
9450,32,Woman,neutral,latino hispanic,,black,black,1.805555555555556,4.495412844036697,1.805555555555556,10.657793209876544,6.041666666666666,3.541666666666667,1.5596330275229358,15696
9451,30,Man,neutral,asian,,black,black,1.875,4.2105263157894735,1.6319444444444444,9.066358024691358,5.833333333333334,3.333333333333333,1.6666666666666663,16416
9452,34,Woman,angry,black,,black,black,2.074074074074074,3.925233644859813,1.925925925925926,12.839506172839506,6.37037037037037,4.0740740740740735,2.149532710280374,14445
9453,14,Woman,neutral,asian,,black,black,1.888111888111888,4.1228070175438605,1.7832167832167831,10.59954031982004,6.013986013986013,3.916083916083916,1.5789473684210529,16302
9454,27,Woman,angry,white,,black,black,1.8045112781954888,4.336283185840708,1.7669172932330826,11.29232856577534,5.939849624060152,3.233082706766917,1.9469026548672568,15029
9455,29,Woman,neutral,white,,brown,brown,1.777777777777778,4.224137931034483,1.777777777777778,11.193415637860085,5.925925925925926,3.4074074074074074,1.6379310344827585,15660
9456,23,Woman,angry,white,,black,brown,1.843971631205673,4.62962962962963,1.8085106382978724,9.619737437754644,6.0992907801418434,3.8297872340425534,1.2962962962962965,15228
9457,39,Woman,happy,white,,grey,brown,1.6666666666666663,4.285714285714286,1.8115942028985508,11.814744801512289,6.159420289855072,3.985507246376812,1.7857142857142858,15456
9458,35,Woman,happy,latino hispanic,,black,black,2.198581560283688,4.285714285714286,1.7375886524822697,8.626326643528996,6.028368794326241,4.25531914893617,1.7857142857142858,15792
9459,33,Man,happy,white,,grey,brown,2.2727272727272725,4.336283185840708,1.8181818181818183,8.264462809917356,6.363636363636362,4.545454545454545,1.5929203539823011,14916
9460,13,Woman,neutral,white,,black,brown,1.702127659574468,4.285714285714286,1.8085106382978724,11.54368492530557,6.0992907801418434,3.404255319148936,1.3333333333333333,14805
9461,30,Woman,neutral,white,,black,black,2.028985507246377,4.601769911504425,1.8478260869565213,11.381537492123506,6.231884057971015,4.130434782608695,1.7699115044247788,15594
9462,18,Woman,happy,white,,black,black,1.9708029197080288,4.454545454545454,1.7883211678832116,7.832063508977571,6.204379562043796,4.014598540145985,2.090909090909091,15070
9463,13,Man,neutral,asian,,black,black,1.7647058823529411,4.5631067961165055,1.8014705882352944,10.59688581314879,6.3235294117647065,3.3088235294117645,1.7475728155339807,14008
9464,36,Man,neutral,white,,black,brown,1.9148936170212765,4.146341463414634,1.7375886524822697,10.474825209999498,5.957446808510637,3.687943262411349,0.975609756097561,17343
9465,29,Man,happy,white,,black,black,1.942446043165468,4.188034188034188,1.7985611510791366,9.704466642513326,6.115107913669064,3.956834532374101,1.1111111111111112,16263
9466,26,Woman,sad,white,,black,black,1.9117647058823528,4.414414414414415,1.875,12.408088235294118,6.3235294117647065,4.117647058823529,1.891891891891892,15096
9467,37,Woman,fear,latino hispanic,,black,blonde,1.7931034482758617,4.285714285714286,1.7241379310344829,10.107015457788348,5.793103448275862,4.0,2.3015873015873014,18270
9468,27,Woman,happy,latino hispanic,,black,black,2.0,4.375,1.9629629629629632,12.359396433470506,6.4444444444444455,4.37037037037037,2.0535714285714284,15120
9469,20,Woman,angry,white,,black,black,1.9014084507042253,4.2477876106194685,1.6197183098591552,8.554850228129341,5.915492957746478,3.661971830985917,2.2123893805309742,16046
9470,19,Woman,neutral,white,,brown,brown,1.5714285714285714,4.299065420560748,1.7857142857142858,11.479591836734697,6.142857142857142,3.3571428571428568,1.308411214953271,14980
9471,35,Man,happy,asian,,black,black,2.1582733812949644,3.898305084745763,1.6906474820143886,7.297758915170022,6.043165467625898,3.956834532374101,1.9491525423728813,16402
9472,20,Man,happy,asian,,black,black,2.2302158273381294,4.173913043478262,1.7985611510791366,8.410537756844883,6.115107913669064,3.956834532374101,1.9130434782608696,15985
9473,29,Woman,happy,asian,,black,black,2.137931034482759,3.7815126050420167,1.7586206896551724,8.489892984542212,5.93103448275862,4.206896551724138,2.3529411764705883,17255
9474,23,Woman,neutral,asian,,black,black,1.702127659574468,4.2201834862385335,1.8085106382978724,12.826316583672853,6.0992907801418434,3.475177304964539,1.834862385321101,15369
9475,25,Woman,neutral,asian,,black,black,1.748251748251748,4.684684684684684,1.7132867132867131,9.584820773631964,5.944055944055942,3.496503496503496,1.6216216216216215,15873
9476,12,Woman,neutral,asian,,black,black,1.6551724137931034,4.036697247706424,1.7241379310344829,11.296076099881097,5.93103448275862,3.1724137931034484,1.743119266055046,15805
9477,29,Man,happy,white,,brown,brown,2.027972027972028,4.146341463414634,1.748251748251748,8.557875690742822,6.013986013986013,4.195804195804196,1.7886178861788615,17589
9478,29,Man,neutral,middle eastern,,black,black,2.1481481481481484,4.214876033057851,1.8888888888888888,11.193415637860085,6.296296296296298,4.0,1.7355371900826446,16335
9479,28,Woman,fear,white,,black,brown,1.777777777777778,4.392523364485983,1.925925925925926,13.552812071330592,6.4444444444444455,3.851851851851852,1.7757009345794392,14445
9480,31,Woman,neutral,asian,,black,black,1.9565217391304348,4.485981308411215,1.7753623188405798,9.64870825456837,6.159420289855072,3.695652173913043,1.4953271028037385,14766
9481,40,Man,happy,middle eastern,,brown,black,1.9696969696969693,4.117647058823529,1.8181818181818183,11.019283746556477,6.212121212121213,3.712121212121212,1.092436974789916,15708
9482,63,Man,neutral,latino hispanic,,brown,grey,2.027972027972028,3.770491803278688,1.4335664335664335,4.009976037948067,5.594405594405595,3.776223776223776,0.7377049180327868,17446
9483,26,Woman,happy,asian,,black,black,1.9402985074626864,4.9523809523809526,1.9029850746268653,13.49131209623524,6.4179104477611935,4.029850746268656,2.1904761904761907,14070
9484,31,Woman,neutral,latino hispanic,,black,black,1.7518248175182485,4.310344827586206,1.8978102189781016,13.852629335606586,6.2773722627737225,3.9416058394160585,1.8965517241379308,15892
9485,26,Woman,fear,asian,,black,black,1.7006802721088434,4.553571428571429,1.7006802721088434,10.990790874172802,5.64625850340136,3.5374149659863945,1.875,16464
9486,43,Woman,happy,black,,black,black,2.3404255319148937,3.727272727272728,1.8085106382978724,10.261053266938283,6.170212765957447,4.326241134751773,2.636363636363636,15510
9487,26,Woman,fear,latino hispanic,,black,black,1.875,4.0,1.7708333333333337,10.452835648148149,5.972222222222222,3.75,1.9130434782608696,16560
9488,39,Man,happy,black,,black,black,2.482269503546099,4.4247787610619485,1.6312056737588654,8.098184195965999,5.390070921985815,3.2624113475177308,1.7699115044247788,15933
9489,33,Man,neutral,black,,black,black,2.307692307692308,4.067796610169491,1.8461538461538465,11.360946745562131,6.307692307692308,4.0,1.7796610169491525,15340
9490,36,Man,neutral,black,,black,black,2.2627737226277373,4.15929203539823,1.8248175182481752,9.989876924716286,6.2773722627737225,3.9416058394160585,1.68141592920354,15481
9491,36,Man,neutral,black,,black,black,2.2222222222222223,3.8135593220338975,1.7037037037037035,10.727023319615911,6.0,3.7777777777777777,1.6949152542372878,15930
9492,33,Man,neutral,black,,black,black,2.238805970149254,4.067796610169491,1.716417910447761,11.528179995544663,6.044776119402986,3.880597014925373,1.7796610169491525,15812
9493,35,Man,neutral,black,,black,black,2.3255813953488373,3.7931034482758617,1.976744186046512,14.557418424373536,6.511627906976745,4.108527131782947,1.8103448275862069,14964
9494,33,Man,neutral,black,,black,black,2.1582733812949644,4.224137931034483,1.762589928057554,10.144402463640596,6.043165467625898,3.669064748201439,1.5517241379310345,16124
9495,36,Man,neutral,black,,black,black,2.388059701492537,4.017094017094017,1.7537313432835822,11.124415237246604,5.970149253731343,3.880597014925373,1.7094017094017095,15678
9496,34,Man,neutral,black,,black,black,2.1739130434782608,4.0,1.8478260869565213,11.381537492123506,6.231884057971015,3.768115942028986,1.7391304347826086,15870
9497,34,Man,neutral,black,,black,black,2.213740458015267,4.23728813559322,1.7938931297709924,11.639764582483537,6.183206106870228,3.969465648854962,1.6101694915254237,15458
9498,34,Man,neutral,black,,black,black,2.116788321167883,4.3478260869565215,1.7883211678832116,11.748095263466356,6.131386861313869,3.7226277372262775,1.4782608695652175,15755
9499,37,Man,sad,black,,black,black,2.1481481481481484,4.152542372881356,1.5925925925925926,8.847736625514404,5.407407407407407,3.2592592592592595,1.6949152542372878,15930
9500,39,Woman,happy,white,,black,brown,2.071428571428572,4.070796460176991,1.6428571428571428,6.454081632653061,6.0,4.5,2.1238938053097343,15820
9501,32,Man,happy,white,,black,black,1.8571428571428568,3.7903225806451615,1.75,10.0,6.0,3.928571428571429,1.5322580645161292,17360
9502,26,Woman,angry,asian,,black,brown,1.8604651162790693,4.454545454545454,1.8604651162790693,12.25887867315666,6.511627906976745,3.720930232558141,1.8181818181818183,14190
9503,27,Woman,fear,asian,,black,black,1.875,4.414414414414415,1.7361111111111112,9.645061728395063,5.902777777777778,3.611111111111111,1.891891891891892,15984
9504,41,Woman,happy,asian,,black,black,2.027972027972028,4.15929203539823,1.6783216783216783,7.628734901462176,5.944055944055942,4.055944055944056,1.68141592920354,16159
9505,26,Man,sad,white,,black,brown,1.8571428571428568,4.224137931034483,1.75,10.0,6.0,3.6428571428571432,1.6379310344827585,16240
9506,31,Woman,neutral,asian,,black,black,1.8978102189781016,4.2727272727272725,1.8248175182481752,11.987852309659546,6.131386861313869,3.868613138686132,2.090909090909091,15070
9507,24,Woman,neutral,asian,,black,black,2.0,4.519230769230768,1.8461538461538465,11.360946745562131,6.461538461538463,3.5384615384615388,1.4423076923076918,13520
9508,39,Woman,neutral,white,,black,black,1.7518248175182485,4.396551724137931,1.7883211678832116,12.400767222547817,6.0583941605839415,3.576642335766423,1.6379310344827585,15892
9509,34,Woman,happy,asian,,black,black,2.0567375886524824,4.152542372881356,1.6312056737588654,7.519742467682713,5.957446808510637,4.042553191489361,1.5254237288135597,16638
9510,31,Woman,happy,black,,black,black,2.1052631578947367,3.982300884955752,1.8045112781954888,10.85420317711572,6.315789473684211,4.360902255639099,2.6548672566371683,15029
9511,45,Woman,happy,latino hispanic,,black,black,2.2794117647058822,4.4444444444444455,1.7647058823529411,9.08304498269896,6.1764705882352935,4.779411764705882,2.0370370370370368,14688
9512,23,Man,happy,asian,,grey,black,1.942446043165468,4.684684684684684,1.7266187050359714,8.695202111691943,6.115107913669064,3.81294964028777,1.7117117117117118,15429
9513,22,Woman,neutral,white,,black,blonde,1.5714285714285714,4.077669902912621,1.7857142857142858,11.479591836734697,6.2142857142857135,3.571428571428572,1.5533980582524267,14420
9514,40,Man,neutral,black,,black,black,2.258064516129032,4.107142857142857,1.814516129032258,10.974895941727366,6.451612903225807,4.112903225806451,1.3392857142857142,13888
9515,36,Man,happy,white,,brown,black,2.18978102189781,4.453781512605042,1.7883211678832116,9.1374074271405,6.131386861313869,4.233576642335766,1.1764705882352942,16303
9516,46,Man,happy,white,,black,black,2.101449275362319,4.0,1.5942028985507246,7.508926696072256,5.942028985507246,4.565217391304348,1.3043478260869563,15870
9517,39,Woman,happy,middle eastern,,brown,black,2.0567375886524824,4.25,1.843971631205673,9.808359740455714,6.0992907801418434,4.25531914893617,2.166666666666667,16920
9518,36,Man,neutral,white,,black,black,1.875,4.224137931034483,1.796875,10.528564453125,6.484375,3.984375,1.206896551724138,14848
9519,27,Man,happy,white,,black,black,1.9117647058823528,4.1228070175438605,1.7647058823529411,9.731833910034602,6.1764705882352935,4.117647058823529,2.017543859649123,15504
9520,27,Woman,sad,asian,,black,black,1.7931034482758617,4.3478260869565215,1.7241379310344829,10.70154577883472,5.793103448275862,3.3793103448275863,1.9130434782608696,16675
9521,26,Woman,happy,asian,,black,black,1.702127659574468,4.666666666666667,1.773049645390071,11.317338162064283,6.0992907801418434,3.900709219858157,1.7142857142857144,14805
9522,26,Woman,angry,white,,black,black,2.2695035460992905,4.137931034482759,1.6312056737588654,5.784417282832856,6.028368794326241,3.7588652482269502,2.2413793103448274,16356
9523,29,Woman,neutral,latino hispanic,,black,black,1.884057971014493,4.545454545454545,1.8115942028985508,10.501995379122032,6.159420289855072,3.9130434782608696,1.6363636363636362,15180
9524,22,Woman,fear,white,,black,black,1.942446043165468,3.947368421052632,1.7985611510791366,10.998395528181774,6.115107913669064,4.028776978417266,2.280701754385965,15846
9525,28,Man,neutral,white,,black,black,1.773049645390071,4.201680672268908,1.702127659574468,7.846687792364569,6.028368794326241,3.475177304964539,1.4285714285714284,16779
9526,26,Man,happy,latino hispanic,,black,black,1.836734693877551,4.2735042735042725,1.7006802721088434,8.098477486232587,5.850340136054423,4.013605442176871,2.051282051282051,17199
9527,40,Man,neutral,asian,,black,black,1.984732824427481,4.285714285714286,1.7557251908396945,9.381737660975467,6.335877862595419,3.893129770992366,1.3392857142857142,14672
9528,31,Woman,neutral,asian,,black,black,1.7857142857142858,4.336283185840708,1.7857142857142858,10.20408163265306,6.142857142857142,3.7857142857142856,1.858407079646018,15820
9529,33,Woman,sad,asian,,black,black,1.6216216216216215,4.3243243243243255,1.6216216216216215,10.409057706355004,5.405405405405406,3.1756756756756754,1.891891891891892,16428
9530,27,Man,neutral,white,,grey,blonde,1.9148936170212765,4.086956521739131,1.773049645390071,8.802374126050001,6.0992907801418434,4.042553191489361,1.2173913043478262,16215
9531,23,Man,neutral,black,,black,black,2.3741007194244603,3.8181818181818175,1.8705035971223016,10.09264530821386,6.187050359712231,4.172661870503597,2.545454545454545,15290
9532,31,Woman,happy,black,,black,black,2.3484848484848486,3.925233644859813,1.893939393939394,10.761019283746558,6.4393939393939394,4.621212121212121,2.523364485981308,14124
9533,22,Man,fear,asian,,black,black,1.8309859154929573,4.15929203539823,1.76056338028169,11.158500297560009,5.985915492957746,3.52112676056338,1.5044247787610616,16046
9534,14,Woman,sad,latino hispanic,,black,black,1.7361111111111112,4.545454545454545,1.7708333333333337,11.68258101851852,6.041666666666666,3.4722222222222223,1.5151515151515151,14256
9535,27,Woman,neutral,white,,black,brown,1.851851851851852,4.903846153846153,1.8888888888888888,11.193415637860085,6.37037037037037,3.7777777777777777,1.4423076923076918,14040
9536,32,Woman,fear,white,,brown,brown,1.843971631205673,3.893805309734513,1.7375886524822697,11.090991398822997,6.028368794326241,3.8297872340425534,2.035398230088496,15933
9537,30,Woman,sad,latino hispanic,,black,black,1.893939393939394,4.678899082568806,2.0075757575757573,15.208907254361794,6.515151515151515,3.712121212121212,1.4678899082568808,14388
9538,25,Woman,fear,white,,grey,brown,1.6783216783216783,4.473684210526316,1.7132867132867131,11.381974668687954,5.664335664335664,3.1468531468531467,1.5789473684210529,16302
9539,34,Woman,sad,white,,brown,brown,1.7037037037037035,4.553571428571429,1.8888888888888888,13.292181069958849,6.37037037037037,3.7037037037037033,1.6071428571428572,15120
9540,29,Man,neutral,white,,black,black,2.0769230769230766,4.23728813559322,1.807692307692308,9.733727810650889,6.307692307692308,3.7692307692307687,1.1016949152542372,15340
9541,10,Man,angry,asian,,black,black,1.6783216783216783,4.4444444444444455,1.643356643356643,9.193603599198005,5.944055944055942,3.0769230769230766,1.8181818181818183,14157
9542,33,Woman,fear,indian,,black,black,2.071428571428572,4.485981308411215,1.7142857142857144,7.346938775510205,6.071428571428571,4.214285714285714,2.05607476635514,14980
9543,11,Man,neutral,latino hispanic,,black,black,1.9310344827586208,4.5631067961165055,1.7586206896551724,10.915576694411415,6.0,3.655172413793104,2.0388349514563107,14935
9544,31,Man,neutral,white,,black,black,1.9565217391304348,4.166666666666667,1.7753623188405798,10.291955471539591,6.0144927536231885,3.55072463768116,1.3333333333333333,16560
9545,31,Woman,happy,latino hispanic,,black,black,1.9852941176470589,4.4444444444444455,1.9117647058823528,11.245674740484429,6.397058823529411,4.191176470588236,1.6666666666666663,14688
9546,35,Woman,angry,latino hispanic,,black,black,1.9708029197080288,4.513274336283184,1.7883211678832116,11.748095263466356,5.985401459854015,3.7226277372262775,1.858407079646018,15481
9547,25,Woman,happy,asian,,black,black,1.925925925925926,4.62962962962963,1.851851851851852,11.65980795610425,6.4444444444444455,4.0,2.2222222222222223,14580
9548,39,Woman,happy,white,,grey,brown,2.071428571428572,4.2477876106194685,1.7857142857142858,10.20408163265306,6.142857142857142,4.0,1.7699115044247788,15820
9549,37,Man,happy,middle eastern,,brown,black,2.0,3.75,1.777777777777778,9.218106995884774,6.222222222222222,4.296296296296297,2.083333333333333,16200
9550,27,Woman,happy,indian,,black,black,2.014388489208633,4.311926605504588,1.8705035971223016,12.784017390404223,6.187050359712231,4.028776978417266,2.293577981651376,15151
9551,31,Man,happy,latino hispanic,,grey,black,2.0,4.285714285714286,1.7857142857142858,10.20408163265306,6.071428571428571,4.071428571428571,2.184873949579832,16660
9552,36,Man,neutral,asian,,black,black,1.954887218045113,4.051724137931034,1.5413533834586466,9.27129854711968,5.488721804511279,3.3082706766917283,2.0689655172413794,15428
9553,30,Woman,happy,white,,black,black,1.884057971014493,4.336283185840708,1.8478260869565213,12.720541902961562,6.304347826086958,4.565217391304348,2.3008849557522124,15594
9554,32,Woman,happy,black,,black,black,2.2627737226277373,4.495412844036697,1.7883211678832116,10.442751345303424,6.131386861313869,4.233576642335766,2.201834862385321,14933
9555,32,Woman,happy,black,,black,black,2.3846153846153846,3.8738738738738734,1.9230769230769231,11.83431952662722,6.538461538461537,4.615384615384616,2.7027027027027017,14430
9556,34,Woman,happy,black,,black,black,2.2962962962962963,4.0,1.8148148148148149,12.098765432098766,6.222222222222222,4.592592592592593,2.608695652173913,15525
9557,36,Woman,happy,black,,black,black,2.248062015503876,3.783783783783784,1.8604651162790693,11.537768162970975,6.434108527131784,4.496124031007752,2.612612612612613,14319
9558,31,Woman,happy,black,,black,black,2.255639097744361,4.245283018867925,1.8045112781954888,10.85420317711572,6.240601503759399,4.511278195488722,2.452830188679245,14098
9559,33,Woman,happy,black,,black,black,2.1804511278195493,4.285714285714286,1.8421052631578947,11.080332409972296,6.315789473684211,4.360902255639099,2.4761904761904763,13965
9560,35,Woman,happy,black,,black,black,2.238805970149254,4.017857142857143,1.8656716417910448,12.530630429939857,6.1940298507462686,4.328358208955224,2.6785714285714284,15008
9561,33,Woman,happy,black,,black,black,2.3703703703703702,3.9130434782608696,1.851851851851852,10.973936899862824,6.296296296296298,4.7407407407407405,2.608695652173913,15525
9562,33,Woman,happy,black,,black,black,2.34375,3.888888888888889,1.9140625,11.962890625,6.5625,4.765625,2.6851851851851856,13824
9563,32,Woman,happy,black,,black,black,2.307692307692308,3.783783783783784,1.9615384615384608,12.071005917159765,6.615384615384616,4.6923076923076925,2.612612612612613,14430
9564,34,Woman,happy,black,,black,black,2.230769230769231,3.8738738738738734,1.8846153846153848,11.597633136094675,6.461538461538463,4.615384615384616,2.612612612612613,14430
9565,31,Woman,happy,black,,black,black,2.1323529411764706,4.299065420560748,1.7647058823529411,9.731833910034602,6.102941176470589,4.191176470588236,2.4299065420560746,14552
9566,32,Woman,happy,black,,black,black,2.142857142857143,3.898305084745763,1.821428571428572,11.058673469387756,6.142857142857142,4.285714285714286,2.542372881355932,16520
9567,30,Woman,happy,black,,black,black,2.2058823529411766,3.963963963963964,1.8014705882352944,10.59688581314879,6.25,4.5588235294117645,2.612612612612613,15096
9568,33,Woman,happy,black,,black,black,2.2962962962962963,3.982300884955752,1.8148148148148149,11.426611796982169,6.296296296296298,4.518518518518519,2.4778761061946897,15255
9569,34,Woman,happy,black,,black,black,2.3741007194244603,3.931623931623931,1.762589928057554,10.778427617618137,6.043165467625898,4.460431654676259,2.564102564102564,16263
9570,31,Woman,neutral,black,,black,black,2.027972027972028,4.336283185840708,1.748251748251748,11.00298303095506,5.874125874125874,3.8461538461538463,1.858407079646018,16159
9571,36,Woman,happy,black,,black,black,2.204724409448819,4.017857142857143,1.9291338582677164,12.152024304048608,6.614173228346457,4.645669291338582,2.5892857142857144,14224
9572,33,Woman,happy,black,,black,black,2.1582733812949644,4.336283185840708,1.7266187050359714,9.937373841933647,5.971223021582732,4.028776978417266,2.4778761061946897,15707
9573,35,Woman,happy,black,,black,black,2.3255813953488373,3.853211009174312,1.9379844961240311,12.76966528453819,6.589147286821705,4.651162790697675,2.568807339449541,14061
9574,27,Woman,happy,latino hispanic,,black,black,1.7647058823529411,4.363636363636363,1.8382352941176472,12.164792387543256,6.3235294117647065,3.897058823529412,1.7272727272727273,14960
